score;completeness;rescuebot_action;rescuebot_location;alice_action;alice_location;world_nr;tick_nr
0;0.0;;(22, 11);;(22, 12);1;42
0;0.0;;(22, 11);;(22, 12);1;43
0;0.0;;(22, 11);;(22, 12);1;44
0;0.0;;(22, 11);;(22, 12);1;45
0;0.0;;(22, 11);;(22, 12);1;46
0;0.0;;(22, 11);;(22, 12);1;47
0;0.0;;(22, 11);;(22, 12);1;48
0;0.0;;(22, 11);;(22, 12);1;49
0;0.0;;(22, 11);;(22, 12);1;50
0;0.0;;(22, 11);;(22, 12);1;51
0;0.0;;(22, 11);;(22, 12);1;52
0;0.0;;(22, 11);;(22, 12);1;53
0;0.0;;(22, 11);;(22, 12);1;54
0;0.0;;(22, 11);;(22, 12);1;55
0;0.0;;(22, 11);;(22, 12);1;56
0;0.0;;(22, 11);;(22, 12);1;57
0;0.0;;(22, 11);;(22, 12);1;58
0;0.0;;(22, 11);;(22, 12);1;59
0;0.0;;(22, 11);;(22, 12);1;60
0;0.0;;(22, 11);;(22, 12);1;61
0;0.0;;(22, 11);;(22, 12);1;62
0;0.0;;(22, 11);;(22, 12);1;63
0;0.0;;(22, 11);;(22, 12);1;64
0;0.0;;(22, 11);;(22, 12);1;65
0;0.0;;(22, 11);;(22, 12);1;66
0;0.0;;(22, 11);;(22, 12);1;67
0;0.0;;(22, 11);;(22, 12);1;68
0;0.0;;(22, 11);;(22, 12);1;69
0;0.0;;(22, 11);;(22, 12);1;70
0;0.0;;(22, 11);;(22, 12);1;71
0;0.0;;(22, 11);;(22, 12);1;72
0;0.0;;(22, 11);;(22, 12);1;73
0;0.0;;(22, 11);;(22, 12);1;74
0;0.0;;(22, 11);;(22, 12);1;75
0;0.0;;(22, 11);;(22, 12);1;76
0;0.0;;(22, 11);;(22, 12);1;77
0;0.0;;(22, 11);;(22, 12);1;78
0;0.0;;(22, 11);;(22, 12);1;79
0;0.0;;(22, 11);;(22, 12);1;80
0;0.0;;(22, 11);;(22, 12);1;81
0;0.0;;(22, 11);;(22, 12);1;82
0;0.0;;(22, 11);;(22, 12);1;83
0;0.0;;(22, 11);;(22, 12);1;84
0;0.0;;(22, 11);;(22, 12);1;85
0;0.0;;(22, 11);;(22, 12);1;86
0;0.0;;(22, 11);;(22, 12);1;87
0;0.0;;(22, 11);;(22, 12);1;88
0;0.0;;(22, 11);;(22, 12);1;89
0;0.0;;(22, 11);;(22, 12);1;90
0;0.0;;(22, 11);;(22, 12);1;91
0;0.0;;(22, 11);;(22, 12);1;92
0;0.0;;(22, 11);;(22, 12);1;93
0;0.0;;(22, 11);;(22, 12);1;94
0;0.0;;(22, 11);;(22, 12);1;95
0;0.0;;(22, 11);;(22, 12);1;96
0;0.0;;(22, 11);;(22, 12);1;97
0;0.0;;(22, 11);;(22, 12);1;98
0;0.0;;(22, 11);;(22, 12);1;99
0;0.0;;(22, 11);;(22, 12);1;100
0;0.0;;(22, 11);;(22, 12);1;101
0;0.0;;(22, 11);;(22, 12);1;102
0;0.0;;(22, 11);;(22, 12);1;103
0;0.0;;(22, 11);;(22, 12);1;104
0;0.0;;(22, 11);;(22, 12);1;105
0;0.0;;(22, 11);;(22, 12);1;106
0;0.0;;(22, 11);;(22, 12);1;107
0;0.0;;(22, 11);;(22, 12);1;108
0;0.0;;(22, 11);;(22, 12);1;109
0;0.0;;(22, 11);;(22, 12);1;110
0;0.0;;(22, 11);;(22, 12);1;111
0;0.0;;(22, 11);;(22, 12);1;112
0;0.0;;(22, 11);;(22, 12);1;113
0;0.0;;(22, 11);MoveNorth;(22, 11);1;114
0;0.0;;(22, 11);;(22, 11);1;115
0;0.0;;(22, 11);MoveNorth;(22, 10);1;116
0;0.0;;(22, 11);;(22, 10);1;117
0;0.0;;(22, 11);MoveNorth;(22, 9);1;118
0;0.0;;(22, 11);;(22, 9);1;119
0;0.0;;(22, 11);;(22, 9);1;120
0;0.0;;(22, 11);MoveNorth;(22, 8);1;121
0;0.0;MoveNorthWest;(22, 11);MoveNorth;(22, 7);1;122
0;0.0;MoveNorthWest;(22, 11);;(22, 7);1;123
0;0.0;MoveNorthWest;(22, 11);MoveNorth;(22, 6);1;124
0;0.0;MoveNorthWest;(22, 11);;(22, 6);1;125
0;0.0;MoveNorthWest;(22, 11);MoveNorth;(22, 5);1;126
0;0.0;MoveNorthWest;(22, 11);;(22, 5);1;127
0;0.0;MoveNorthWest;(22, 11);MoveWest;(22, 5);1;128
0;0.0;MoveNorthWest;(22, 11);MoveWest;(22, 5);1;129
0;0.0;MoveNorthWest;(21, 10);MoveWest;(22, 5);1;130
0;0.0;MoveNorthWest;(21, 10);MoveWest;(22, 5);1;131
0;0.0;MoveNorthWest;(21, 10);MoveWest;(22, 5);1;132
0;0.0;MoveNorthWest;(21, 10);MoveWest;(21, 5);1;133
0;0.0;MoveNorthWest;(21, 10);MoveNorth;(21, 4);1;134
0;0.0;MoveNorthWest;(21, 10);;(21, 4);1;135
0;0.0;MoveNorthWest;(21, 10);MoveNorth;(21, 3);1;136
0;0.0;MoveNorthWest;(21, 10);;(21, 3);1;137
0;0.0;MoveNorthWest;(21, 10);;(21, 3);1;138
0;0.0;MoveNorthWest;(20, 9);;(21, 3);1;139
0;0.0;MoveNorthWest;(20, 9);;(21, 3);1;140
0;0.0;MoveNorthWest;(20, 9);;(21, 3);1;141
0;0.0;MoveNorthWest;(20, 9);;(21, 3);1;142
0;0.0;MoveNorthWest;(20, 9);;(21, 3);1;143
0;0.0;MoveNorthWest;(20, 9);;(21, 3);1;144
0;0.0;MoveNorthWest;(20, 9);;(21, 3);1;145
0;0.0;MoveNorthWest;(20, 9);;(21, 3);1;146
0;0.0;MoveNorthWest;(20, 9);;(21, 3);1;147
0;0.0;MoveNorthWest;(19, 8);;(21, 3);1;148
0;0.0;MoveNorthWest;(19, 8);;(21, 3);1;149
0;0.0;MoveNorthWest;(19, 8);;(21, 3);1;150
0;0.0;MoveNorthWest;(19, 8);;(21, 3);1;151
0;0.0;MoveNorthWest;(19, 8);;(21, 3);1;152
0;0.0;MoveNorthWest;(19, 8);;(21, 3);1;153
0;0.0;MoveNorthWest;(19, 8);;(21, 3);1;154
0;0.0;MoveNorthWest;(19, 8);;(21, 3);1;155
0;0.0;MoveNorthWest;(19, 8);;(21, 3);1;156
0;0.0;MoveNorthWest;(19, 8);;(21, 3);1;157
0;0.0;MoveNorthWest;(19, 8);;(21, 3);1;158
0;0.0;MoveNorthWest;(19, 8);MoveSouth;(21, 4);1;159
0;0.0;MoveNorthWest;(19, 8);;(21, 4);1;160
0;0.0;MoveNorthWest;(19, 8);MoveSouth;(21, 5);1;161
0;0.0;MoveNorthWest;(18, 7);;(21, 5);1;162
0;0.0;MoveNorthWest;(18, 7);;(21, 5);1;163
0;0.0;MoveNorthWest;(18, 7);;(21, 5);1;164
0;0.0;MoveNorthWest;(18, 7);;(21, 5);1;165
0;0.0;MoveNorthWest;(18, 7);;(21, 5);1;166
0;0.0;MoveNorthWest;(18, 7);MoveSouth;(21, 6);1;167
0;0.0;MoveNorthWest;(18, 7);;(21, 6);1;168
0;0.0;MoveNorthWest;(18, 7);;(21, 6);1;169
0;0.0;MoveNorthWest;(18, 7);MoveWest;(20, 6);1;170
0;0.0;MoveNorthWest;(17, 6);;(20, 6);1;171
0;0.0;MoveWest;(17, 6);;(20, 6);1;172
0;0.0;MoveWest;(17, 6);;(20, 6);1;173
0;0.0;MoveWest;(17, 6);;(20, 6);1;174
0;0.0;MoveWest;(17, 6);MoveWest;(19, 6);1;175
0;0.0;MoveWest;(17, 6);MoveWest;(19, 6);1;176
0;0.0;MoveWest;(17, 6);MoveWest;(19, 6);1;177
0;0.0;MoveWest;(17, 6);MoveWest;(19, 6);1;178
0;0.0;MoveWest;(17, 6);MoveWest;(19, 6);1;179
0;0.0;MoveWest;(16, 6);MoveWest;(19, 6);1;180
0;0.0;MoveWest;(16, 6);MoveWest;(18, 6);1;181
0;0.0;MoveWest;(16, 6);MoveWest;(17, 6);1;182
0;0.0;MoveWest;(16, 6);MoveWest;(16, 6);1;183
0;0.0;MoveWest;(16, 6);MoveWest;(15, 6);1;184
0;0.0;MoveWest;(16, 6);MoveWest;(14, 6);1;185
0;0.0;MoveWest;(16, 6);MoveWest;(13, 6);1;186
0;0.0;MoveWest;(16, 6);MoveWest;(12, 6);1;187
0;0.0;MoveWest;(16, 6);;(12, 6);1;188
0;0.0;MoveWest;(15, 6);;(12, 6);1;189
0;0.0;;(15, 6);;(12, 6);1;190
0;0.0;;(15, 6);;(12, 6);1;191
0;0.0;RemoveObject;(15, 6);;(12, 6);1;192
0;0.0;RemoveObject;(15, 6);;(12, 6);1;193
0;0.0;RemoveObject;(15, 6);;(12, 6);1;194
0;0.0;RemoveObject;(15, 6);MoveEast;(12, 6);1;195
0;0.0;RemoveObject;(15, 6);MoveEast;(12, 6);1;196
0;0.0;RemoveObject;(15, 6);MoveEast;(12, 6);1;197
0;0.0;RemoveObject;(15, 6);MoveEast;(12, 6);1;198
0;0.0;RemoveObject;(15, 6);MoveEast;(12, 6);1;199
0;0.0;RemoveObject;(15, 6);MoveEast;(13, 6);1;200
0;0.0;RemoveObject;(15, 6);MoveEast;(14, 6);1;201
0;0.0;RemoveObject;(15, 6);;(14, 6);1;202
0;0.0;RemoveObject;(15, 6);;(14, 6);1;203
0;0.0;RemoveObject;(15, 6);;(14, 6);1;204
0;0.0;RemoveObject;(15, 6);;(14, 6);1;205
0;0.0;RemoveObject;(15, 6);;(14, 6);1;206
0;0.0;RemoveObject;(15, 6);;(14, 6);1;207
0;0.0;RemoveObject;(15, 6);;(14, 6);1;208
0;0.0;RemoveObject;(15, 6);;(14, 6);1;209
0;0.0;RemoveObject;(15, 6);;(14, 6);1;210
0;0.0;RemoveObject;(15, 6);;(14, 6);1;211
0;0.0;RemoveObject;(15, 6);;(14, 6);1;212
0;0.0;RemoveObject;(15, 6);;(14, 6);1;213
0;0.0;RemoveObject;(15, 6);;(14, 6);1;214
0;0.0;RemoveObject;(15, 6);;(14, 6);1;215
0;0.0;RemoveObject;(15, 6);;(14, 6);1;216
0;0.0;RemoveObject;(15, 6);;(14, 6);1;217
0;0.0;RemoveObject;(15, 6);;(14, 6);1;218
0;0.0;RemoveObject;(15, 6);;(14, 6);1;219
0;0.0;RemoveObject;(15, 6);;(14, 6);1;220
0;0.0;RemoveObject;(15, 6);;(14, 6);1;221
0;0.0;RemoveObject;(15, 6);;(14, 6);1;222
0;0.0;RemoveObject;(15, 6);;(14, 6);1;223
0;0.0;RemoveObject;(15, 6);;(14, 6);1;224
0;0.0;RemoveObject;(15, 6);;(14, 6);1;225
0;0.0;RemoveObject;(15, 6);;(14, 6);1;226
0;0.0;RemoveObject;(15, 6);;(14, 6);1;227
0;0.0;RemoveObject;(15, 6);;(14, 6);1;228
0;0.0;RemoveObject;(15, 6);;(14, 6);1;229
0;0.0;RemoveObject;(15, 6);;(14, 6);1;230
0;0.0;RemoveObject;(15, 6);;(14, 6);1;231
0;0.0;RemoveObject;(15, 6);MoveEast;(15, 6);1;232
0;0.0;RemoveObject;(15, 6);;(15, 6);1;233
0;0.0;RemoveObject;(15, 6);;(15, 6);1;234
0;0.0;RemoveObject;(15, 6);;(15, 6);1;235
0;0.0;RemoveObject;(15, 6);;(15, 6);1;236
0;0.0;RemoveObject;(15, 6);;(15, 6);1;237
0;0.0;RemoveObject;(15, 6);;(15, 6);1;238
0;0.0;RemoveObject;(15, 6);;(15, 6);1;239
0;0.0;RemoveObject;(15, 6);;(15, 6);1;240
0;0.0;RemoveObject;(15, 6);;(15, 6);1;241
0;0.0;RemoveObject;(15, 6);;(15, 6);1;242
0;0.0;RemoveObject;(15, 6);;(15, 6);1;243
0;0.0;RemoveObject;(15, 6);;(15, 6);1;244
0;0.0;RemoveObject;(15, 6);;(15, 6);1;245
0;0.0;RemoveObject;(15, 6);;(15, 6);1;246
0;0.0;RemoveObject;(15, 6);;(15, 6);1;247
0;0.0;RemoveObject;(15, 6);;(15, 6);1;248
0;0.0;RemoveObject;(15, 6);;(15, 6);1;249
0;0.0;RemoveObject;(15, 6);;(15, 6);1;250
0;0.0;RemoveObject;(15, 6);;(15, 6);1;251
0;0.0;RemoveObject;(15, 6);;(15, 6);1;252
0;0.0;RemoveObject;(15, 6);;(15, 6);1;253
0;0.0;RemoveObject;(15, 6);;(15, 6);1;254
0;0.0;RemoveObject;(15, 6);;(15, 6);1;255
0;0.0;RemoveObject;(15, 6);;(15, 6);1;256
0;0.0;RemoveObject;(15, 6);;(15, 6);1;257
0;0.0;RemoveObject;(15, 6);;(15, 6);1;258
0;0.0;RemoveObject;(15, 6);;(15, 6);1;259
0;0.0;RemoveObject;(15, 6);;(15, 6);1;260
0;0.0;RemoveObject;(15, 6);;(15, 6);1;261
0;0.0;RemoveObject;(15, 6);;(15, 6);1;262
0;0.0;RemoveObject;(15, 6);;(15, 6);1;263
0;0.0;RemoveObject;(15, 6);;(15, 6);1;264
0;0.0;RemoveObject;(15, 6);;(15, 6);1;265
0;0.0;RemoveObject;(15, 6);;(15, 6);1;266
0;0.0;RemoveObject;(15, 6);;(15, 6);1;267
0;0.0;RemoveObject;(15, 6);;(15, 6);1;268
0;0.0;RemoveObject;(15, 6);;(15, 6);1;269
0;0.0;RemoveObject;(15, 6);;(15, 6);1;270
0;0.0;RemoveObject;(15, 6);;(15, 6);1;271
0;0.0;RemoveObject;(15, 6);;(15, 6);1;272
0;0.0;RemoveObject;(15, 6);;(15, 6);1;273
0;0.0;RemoveObject;(15, 6);;(15, 6);1;274
0;0.0;RemoveObject;(15, 6);;(15, 6);1;275
0;0.0;RemoveObject;(15, 6);;(15, 6);1;276
0;0.0;RemoveObject;(15, 6);;(15, 6);1;277
0;0.0;RemoveObject;(15, 6);;(15, 6);1;278
0;0.0;RemoveObject;(15, 6);;(15, 6);1;279
0;0.0;RemoveObject;(15, 6);;(15, 6);1;280
0;0.0;RemoveObject;(15, 6);;(15, 6);1;281
0;0.0;RemoveObject;(15, 6);;(15, 6);1;282
0;0.0;RemoveObject;(15, 6);MoveSouth;(15, 6);1;283
0;0.0;RemoveObject;(15, 6);;(15, 6);1;284
0;0.0;RemoveObject;(15, 6);;(15, 6);1;285
0;0.0;RemoveObject;(15, 6);;(15, 6);1;286
0;0.0;RemoveObject;(15, 6);;(15, 6);1;287
0;0.0;RemoveObject;(15, 6);;(15, 6);1;288
0;0.0;RemoveObject;(15, 6);;(15, 6);1;289
0;0.0;RemoveObject;(15, 6);;(15, 6);1;290
0;0.0;RemoveObject;(15, 6);;(15, 6);1;291
0;0.0;RemoveObject;(15, 6);;(15, 6);1;292
0;0.0;MoveSouth;(15, 6);;(15, 6);1;293
0;0.0;MoveSouth;(15, 6);;(15, 6);1;294
0;0.0;MoveSouth;(15, 6);;(15, 6);1;295
0;0.0;MoveSouth;(15, 6);;(15, 6);1;296
0;0.0;MoveSouth;(15, 6);;(15, 6);1;297
0;0.0;MoveSouth;(15, 6);;(15, 6);1;298
0;0.0;MoveSouth;(15, 6);;(15, 6);1;299
0;0.0;MoveSouth;(15, 6);MoveSouth;(15, 7);1;300
0;0.0;MoveSouth;(15, 7);;(15, 7);1;301
0;0.0;MoveSouthWest;(15, 7);MoveSouth;(15, 8);1;302
0;0.0;MoveSouthWest;(15, 7);;(15, 8);1;303
0;0.0;MoveSouthWest;(15, 7);MoveSouth;(15, 9);1;304
0;0.0;MoveSouthWest;(15, 7);;(15, 9);1;305
0;0.0;MoveSouthWest;(15, 7);;(15, 9);1;306
0;0.0;MoveSouthWest;(15, 7);MoveWest;(14, 9);1;307
0;0.0;MoveSouthWest;(15, 7);;(14, 9);1;308
0;0.0;MoveSouthWest;(15, 7);;(14, 9);1;309
0;0.0;MoveSouthWest;(14, 8);MoveNorth;(14, 8);1;310
0;0.0;MoveSouthEast;(14, 8);;(14, 8);1;311
0;0.0;MoveSouthEast;(14, 8);;(14, 8);1;312
0;0.0;MoveSouthEast;(14, 8);;(14, 8);1;313
0;0.0;MoveSouthEast;(14, 8);;(14, 8);1;314
0;0.0;MoveSouthEast;(14, 8);CarryObjectTogether;(14, 8);1;315
0;0.0;MoveSouthEast;(14, 8);;(14, 8);1;316
0;0.0;MoveSouthEast;(14, 8);;(14, 8);1;317
0;0.0;MoveSouthEast;(14, 8);;(14, 8);1;318
0;0.0;MoveSouthEast;(15, 9);;(14, 8);1;319
0;0.0;MoveNorthEast;(15, 9);MoveEast;(15, 8);1;320
0;0.0;MoveNorthEast;(15, 9);;(15, 8);1;321
0;0.0;MoveNorthEast;(15, 9);;(15, 8);1;322
0;0.0;MoveNorthEast;(15, 9);MoveNorth;(15, 7);1;323
0;0.0;MoveNorthEast;(15, 9);;(15, 7);1;324
0;0.0;MoveNorthEast;(15, 9);MoveNorth;(15, 6);1;325
0;0.0;MoveNorthEast;(15, 9);;(15, 6);1;326
0;0.0;MoveNorthEast;(15, 9);;(15, 6);1;327
0;0.0;MoveNorthEast;(16, 8);;(15, 6);1;328
0;0.0;;(16, 8);MoveEast;(16, 6);1;329
0;0.0;;(16, 8);;(16, 6);1;330
0;0.0;;(16, 8);;(16, 6);1;331
0;0.0;;(16, 8);;(16, 6);1;332
0;0.0;;(16, 8);;(16, 6);1;333
0;0.0;;(16, 8);MoveEast;(17, 6);1;334
0;0.0;;(16, 8);MoveEast;(18, 6);1;335
0;0.0;;(16, 8);MoveEast;(19, 6);1;336
0;0.0;;(16, 8);MoveEast;(19, 6);1;337
0;0.0;;(16, 8);MoveEast;(19, 6);1;338
0;0.0;;(16, 8);MoveEast;(19, 6);1;339
0;0.0;;(16, 8);MoveEast;(19, 6);1;340
0;0.0;;(16, 8);MoveEast;(19, 6);1;341
0;0.0;;(16, 8);MoveEast;(20, 6);1;342
0;0.0;;(16, 8);MoveEast;(21, 6);1;343
0;0.0;;(16, 8);MoveEast;(22, 6);1;344
0;0.0;;(16, 8);MoveEast;(23, 6);1;345
0;0.0;;(16, 8);MoveEast;(23, 6);1;346
0;0.0;;(16, 8);;(23, 6);1;347
0;0.0;;(16, 8);;(23, 6);1;348
0;0.0;;(16, 8);;(23, 6);1;349
0;0.0;;(16, 8);MoveSouth;(23, 7);1;350
0;0.0;;(16, 8);;(23, 7);1;351
0;0.0;;(16, 8);MoveSouth;(23, 8);1;352
0;0.0;;(16, 8);;(23, 8);1;353
0;0.0;;(16, 8);MoveSouth;(23, 9);1;354
0;0.0;;(16, 8);MoveSouth;(23, 10);1;355
0;0.0;;(16, 8);;(23, 10);1;356
0;0.0;;(16, 8);MoveSouth;(23, 11);1;357
0;0.0;;(16, 8);MoveSouth;(23, 12);1;358
0;0.0;;(16, 8);;(23, 12);1;359
0;0.0;;(16, 8);MoveSouth;(23, 13);1;360
0;0.0;;(16, 8);MoveSouth;(23, 14);1;361
0;0.0;;(16, 8);;(23, 14);1;362
0;0.0;;(16, 8);;(23, 14);1;363
0;0.0;;(16, 8);;(23, 14);1;364
0;0.0;;(16, 8);;(23, 14);1;365
0;0.0;;(16, 8);;(23, 14);1;366
0;0.0;;(16, 8);;(23, 14);1;367
0;0.0;;(16, 8);;(23, 14);1;368
0;0.0;;(16, 8);;(23, 14);1;369
3;0.125;;(23, 14);DropObjectTogether;(23, 14);1;370
3;0.125;;(23, 14);MoveNorth;(23, 13);1;371
3;0.125;;(23, 14);;(23, 13);1;372
3;0.125;;(23, 14);MoveNorth;(23, 12);1;373
3;0.125;;(23, 14);MoveNorth;(23, 11);1;374
3;0.125;;(23, 14);;(23, 11);1;375
3;0.125;;(23, 14);MoveNorth;(23, 10);1;376
3;0.125;;(23, 14);MoveNorth;(23, 9);1;377
3;0.125;;(23, 14);;(23, 9);1;378
3;0.125;;(23, 14);MoveNorth;(23, 8);1;379
3;0.125;;(23, 14);MoveNorth;(23, 7);1;380
3;0.125;;(23, 14);MoveNorth;(23, 6);1;381
3;0.125;;(23, 14);;(23, 6);1;382
3;0.125;;(23, 14);;(23, 6);1;383
3;0.125;;(23, 14);;(23, 6);1;384
3;0.125;;(23, 14);;(23, 6);1;385
3;0.125;;(23, 14);;(23, 6);1;386
3;0.125;;(23, 14);;(23, 6);1;387
3;0.125;;(23, 14);;(23, 6);1;388
3;0.125;;(23, 14);;(23, 6);1;389
3;0.125;;(23, 14);;(23, 6);1;390
3;0.125;;(23, 14);;(23, 6);1;391
3;0.125;;(23, 14);;(23, 6);1;392
3;0.125;;(23, 14);;(23, 6);1;393
3;0.125;;(23, 14);;(23, 6);1;394
3;0.125;;(23, 14);;(23, 6);1;395
3;0.125;;(23, 14);;(23, 6);1;396
3;0.125;;(23, 14);;(23, 6);1;397
3;0.125;;(23, 14);;(23, 6);1;398
3;0.125;;(23, 14);;(23, 6);1;399
3;0.125;;(23, 14);;(23, 6);1;400
3;0.125;Idle;(23, 14);;(23, 6);1;401
3;0.125;Idle;(23, 14);;(23, 6);1;402
3;0.125;Idle;(23, 14);;(23, 6);1;403
3;0.125;Idle;(23, 14);;(23, 6);1;404
3;0.125;Idle;(23, 14);MoveWest;(22, 6);1;405
3;0.125;Idle;(23, 14);;(22, 6);1;406
3;0.125;Idle;(23, 14);;(22, 6);1;407
3;0.125;Idle;(23, 14);MoveWest;(21, 6);1;408
3;0.125;Idle;(23, 14);;(21, 6);1;409
3;0.125;Idle;(23, 14);MoveWest;(20, 6);1;410
3;0.125;Idle;(23, 14);;(20, 6);1;411
3;0.125;Idle;(23, 14);MoveWest;(19, 6);1;412
3;0.125;Idle;(23, 14);MoveWest;(19, 6);1;413
3;0.125;Idle;(23, 14);MoveWest;(19, 6);1;414
3;0.125;Idle;(23, 14);MoveWest;(19, 6);1;415
3;0.125;Idle;(23, 14);MoveWest;(19, 6);1;416
3;0.125;Idle;(23, 14);MoveWest;(19, 6);1;417
3;0.125;Idle;(23, 14);MoveWest;(18, 6);1;418
3;0.125;Idle;(23, 14);MoveWest;(17, 6);1;419
3;0.125;Idle;(23, 14);;(17, 6);1;420
3;0.125;Idle;(23, 14);MoveWest;(16, 6);1;421
3;0.125;Idle;(23, 14);MoveWest;(15, 6);1;422
3;0.125;Idle;(23, 14);MoveWest;(14, 6);1;423
3;0.125;Idle;(23, 14);MoveWest;(13, 6);1;424
3;0.125;Idle;(23, 14);;(13, 6);1;425
3;0.125;Idle;(23, 14);;(13, 6);1;426
3;0.125;MoveNorthWest;(23, 14);MoveEast;(14, 6);1;427
3;0.125;MoveNorthWest;(23, 14);;(14, 6);1;428
3;0.125;MoveNorthWest;(23, 14);MoveEast;(15, 6);1;429
3;0.125;MoveNorthWest;(23, 14);;(15, 6);1;430
3;0.125;MoveNorthWest;(23, 14);MoveEast;(16, 6);1;431
3;0.125;MoveNorthWest;(23, 14);;(16, 6);1;432
3;0.125;MoveNorthWest;(23, 14);;(16, 6);1;433
3;0.125;MoveNorthWest;(23, 14);;(16, 6);1;434
3;0.125;MoveNorthWest;(22, 13);;(16, 6);1;435
3;0.125;MoveNorthWest;(22, 13);;(16, 6);1;436
3;0.125;MoveNorthWest;(22, 13);;(16, 6);1;437
3;0.125;MoveNorthWest;(22, 13);;(16, 6);1;438
3;0.125;MoveNorthWest;(22, 13);;(16, 6);1;439
3;0.125;MoveNorthWest;(22, 13);;(16, 6);1;440
3;0.125;MoveNorthWest;(22, 13);MoveWest;(15, 6);1;441
3;0.125;MoveNorthWest;(22, 13);;(15, 6);1;442
3;0.125;MoveNorthWest;(22, 13);MoveEast;(16, 6);1;443
3;0.125;MoveNorthWest;(21, 12);;(16, 6);1;444
3;0.125;MoveNorthWest;(21, 12);MoveEast;(17, 6);1;445
3;0.125;MoveNorthWest;(21, 12);;(17, 6);1;446
3;0.125;MoveNorthWest;(21, 12);MoveEast;(18, 6);1;447
3;0.125;MoveNorthWest;(21, 12);MoveEast;(19, 6);1;448
3;0.125;MoveNorthWest;(21, 12);MoveEast;(19, 6);1;449
3;0.125;MoveNorthWest;(21, 12);MoveEast;(19, 6);1;450
3;0.125;MoveNorthWest;(21, 12);MoveEast;(19, 6);1;451
3;0.125;MoveNorthWest;(21, 12);MoveEast;(19, 6);1;452
3;0.125;MoveNorthWest;(20, 11);MoveEast;(19, 6);1;453
3;0.125;MoveNorthWest;(20, 11);MoveEast;(20, 6);1;454
3;0.125;MoveNorthWest;(20, 11);MoveEast;(21, 6);1;455
3;0.125;MoveNorthWest;(20, 11);;(21, 6);1;456
3;0.125;MoveNorthWest;(20, 11);;(21, 6);1;457
3;0.125;MoveNorthWest;(20, 11);;(21, 6);1;458
3;0.125;MoveNorthWest;(20, 11);;(21, 6);1;459
3;0.125;MoveNorthWest;(20, 11);;(21, 6);1;460
3;0.125;MoveNorthWest;(20, 11);;(21, 6);1;461
3;0.125;MoveNorthWest;(19, 10);;(21, 6);1;462
3;0.125;MoveNorthWest;(19, 10);;(21, 6);1;463
3;0.125;MoveNorthWest;(19, 10);;(21, 6);1;464
3;0.125;MoveNorthWest;(19, 10);;(21, 6);1;465
3;0.125;MoveNorthWest;(19, 10);;(21, 6);1;466
3;0.125;MoveNorthWest;(19, 10);;(21, 6);1;467
3;0.125;MoveNorthWest;(19, 10);;(21, 6);1;468
3;0.125;MoveNorthWest;(19, 10);;(21, 6);1;469
3;0.125;MoveNorthWest;(19, 10);;(21, 6);1;470
3;0.125;MoveNorthWest;(18, 9);;(21, 6);1;471
3;0.125;MoveNorth;(18, 9);;(21, 6);1;472
3;0.125;MoveNorth;(18, 9);;(21, 6);1;473
3;0.125;MoveNorth;(18, 9);;(21, 6);1;474
3;0.125;MoveNorth;(18, 9);;(21, 6);1;475
3;0.125;MoveNorth;(18, 9);;(21, 6);1;476
3;0.125;MoveNorth;(18, 9);;(21, 6);1;477
